3.2  2.400e-05
3.3  0.0022700
3.4  0.0075040
3.5  0.0100000
3.6  0.0124900
3.7  0.0125000
3.8  0.0123300
3.9  0.0100000
4.0  0.0097910
4.1  2.600e-06
4.2  2.000e-10
